Fy17,Fy18,Fy19,Fy20,Fy21,Name,Name (largecap alpha.csv),Sub-Sector,Ticker,Ticker (largecap alpha.csv),5y Cagr,Alpha,Beta,Close Price,Market Cap,No. of Shareholders,PE Ratio,Pledged Promoter Holdings,Promoter Holding Change – 3M,Total Revenue
,,,,,VXL Instruments Ltd,VXL Instruments Ltd,,VXLINSTR,VXLINSTR,-4.305052565,,-0.218784501,6.42,8.5545216,4327,-3.768511718,0,-2.394407421,10.99
,,,,,RO Jewels Ltd,RO Jewels Ltd,,ROJL,ROJL,,,,30.15,8.538730245,83,106.7341281,0,0,43.72
,,,,,Interstate Oil Carrier Ltd,Interstate Oil Carrier Ltd,,INTSTOIL,INTSTOIL,15.33215802,31.98099125,0.707410813,17.1,8.536833,2655,3.484421633,0,0.896560703,37.67
,,,,,Frontline corporation Ltd,Frontline corporation Ltd,,FRONTCORP,FRONTCORP,-10.55861937,,,17,8.5,730,7.456140351,0,0,61.75
,,,,,GTV Engineering Ltd,GTV Engineering Ltd,,GTV,GTV,0.751964409,,-0.032794306,27.2,8.49697536,743,15.17317029,0,0,58.02
,,,,,Gautam Exim Ltd,Gautam Exim Ltd,,GEL,GEL,,,1.499871083,27.55,8.488155,57,13.0587,30,0,250.47
,,,,,CIL Securities Ltd,CIL Securities Ltd,,CILSEC,CILSEC,4.6567362,12.69395189,0.401166065,16.95,8.475,1404,11.15131579,0,0,5.69
,,,,,Alfa Transformers Ltd,Alfa Transformers Ltd,,ALFATRAN,ALFATRAN,-17.46371455,-30.16168322,0.286259313,9.25,8.464346625,2779,-0.717925922,0,0,20.66
,,,,,Trans Freight Containers Ltd,Trans Freight Containers Ltd,,TRANSFRE,TRANSFRE,23.34522563,13.63117468,0.193498193,11.62,8.46196288,2969,0.973758674,0,0,10.33
,,,,,Jyotirgamya Enterprises Ltd,Jyotirgamya Enterprises Ltd,,JEL,JEL,22.84187759,,,36.7,8.441,604,-211.025,0,0,0.04
,,,,,Rajdarshan Industries Ltd,Rajdarshan Industries Ltd,Mining - Diversified,ARENTERP,ARENTERP,,,,27.15,8.4390345,2716,11.88596408,0,0.783452439,1.25
,,,,,Amarnath Securities Ltd,Amarnath Securities Ltd,,AMARSEC,AMARSEC,,,,28.11,8.4335622,286,9.72E+17,0,0,0.36
,,,,,SI Capital and Financial Services Ltd,SI Capital and Financial Services Ltd,,SICAPIT,SICAPIT,,,,28.1,8.43,1666,-21.61538462,0,0,0.36
,,,,,Supremex Shine Steels Ltd,Supremex Shine Steels Ltd,,SUPREMEX,SUPREMEX,-30.27327788,,,2.67,8.42118,197,140.353,0,0,2.44
,,,,,Sri Adhikari Brothers Television Network Ltd,Sri Adhikari Brothers Television Network Ltd,TV Channels & Broadcasters,SABTN,SABTN,-60.90387601,-7.460369712,0.967377088,2.4,8.38668,13462,-0.335870244,18.78922291,0,0.31
,,,,,Shree Steel Wire Ropes Ltd,Shree Steel Wire Ropes Ltd,,SSWRL,SSWRL,13.21821997,36.58844219,-0.109443444,25.3,8.3780697,3798,9.52053375,0,0.26836862,16.49
,,,,,52 Weeks Entertainment Ltd,52 Weeks Entertainment Ltd,,SHAQUAK,SHAQUAK,-61.08726179,41.52300217,0.913491794,2.4,8.3712,2365,10.464,0,0,8.04
,,,,,Colinz Laboratories Ltd,Colinz Laboratories Ltd,,COLINZ,COLINZ,1.981393208,35.91181376,0.519607428,18.3,8.36493,2279,44.02594737,0,0,6.3
,,,,,International Constructions Ltd,International Constructions Ltd,Real Estate,SUBCAPCITY,SUBCAPCITY,,48.07066142,,23,8.358108,357,3.781949321,0,0,17.97
,,,,,Rainbow Foundations Ltd,Rainbow Foundations Ltd,,RAINBOWF,RAINBOWF,-6.792601767,,0.150206989,15.16,8.3578596,1690,7.267704,0,0.362772306,37.68
,,,,,LWS Knitwear Ltd,LWS Knitwear Ltd,,LWSKNIT,LWSKNIT,45.07253079,,0.398505128,16.45,8.321068,3942,32.00410769,0,0,45.63
,,,,,Sampre Nutritions Ltd,Sampre Nutritions Ltd,,SAMPRE,SAMPRE,-16.50123849,-1.507484509,1.14860207,17.25,8.3145,3575,103.93125,0,0,18.26
,,,,,Acrow India Ltd,Acrow India Ltd,,ACROW,ACROW,-7.468825533,-18.21120087,0.412535729,129.9,8.3136,1376,-59.38285714,0,0.04265625,0.6
,,,,,Kaushalya Infrastructure Development Corporation Ltd,Kaushalya Infrastructure Development Corporation Ltd,Construction & Engineering,KAUSHALYA,KAUSHALYA,-14.65323299,39.07891542,1.329899581,2.4,8.3113512,18806,13.19262095,0.507874099,0,7.88
,,,,,Bharat Bhushan Finance And Commodity Brokers Ltd,Bharat Bhushan Finance And Commodity Brokers Ltd,,BHARAT,BHARAT,14.18056671,11.44671654,0.896879351,24.55,8.298882,2974,276.6294,0,0,0.37
,,,,,Kretto Syscon Ltd,Kretto Syscon Ltd,,KRETTOSYS,KRETTOSYS,-32.5353954,4.651657815,-0.301120077,5.8,8.26753692,3315,68.896141,0,0,0.65
,,,,,STI India Ltd,STI India Ltd,Textiles,STINDIA,STINDIA,-21.39969144,-34.29467781,0.708887681,2.85,8.265,5423,-1.420103093,75,0,48.59
,,,,,Anubhav Infrastructure Ltd,Anubhav Infrastructure Ltd,,ANUBHAV,ANUBHAV,-19.01218348,,,3.85,8.24473188,376,-412.236594,0,0,0.38
,,,,,Unistar Multimedia Ltd,Unistar Multimedia Ltd,,UNISTRMU,UNISTRMU,25.72443968,70.4723407,0.51089542,8.23,8.2305761,2092,-0.240730509,0,0,0.13
,,,,,Blue Coast Hotels Ltd,Blue Coast Hotels Ltd,"Hotels, Resorts & Cruise Lines",BLUECOAST,BLUECOAST,-45.04211831,-33.07036406,0.816077935,6.45,8.222754765,1486,-0.575420207,0.434891846,0,0.08
,,,,,Arunis Abode Ltd,Arunis Abode Ltd,,ARUNIS,ARUNIS,,,0.657166042,27.4,8.22,2732,12.64615385,0.005366667,70.16666667,1.12
,,,,,BKM Industries Ltd,BKM Industries Ltd,Packaging,BKMINDST,BKMINDST,-38.8756185,-50.84588618,2.309165599,1.25,8.19175625,21109,-0.280347579,18.76886901,0,8.7
,,,,,Pulz Electronics Ltd,Pulz Electronics Ltd,Electronic Equipments,PULZ,PULZ,,,1.205197093,15,8.178,150,-25.55625,0,0,9.87
,,,,,Sri Krishna Constructions (India) Ltd,Sri Krishna Constructions (India) Ltd,,SKC,SKC,-24.61835104,-13.78164843,0.500058499,7.8,8.16816,479,9.282,0,1.398739496,3.41
,,,,,IEL Ltd,IEL Ltd,,INDXTRA,INDXTRA,,,,24.35,8.127136355,2351,62.5164335,0,0,1.34
,,,,,Addi Industries Ltd,Addi Industries Ltd,,ADDIND,ADDIND,1.389421401,,-0.394708914,7.5,8.0974305,3171,7.041243913,0,0,0.56
,,,,,GTN Textiles Ltd,GTN Textiles Ltd,Textiles,GTNTEX,GTNTEX,-11.42831151,-7.002872386,0.893553088,6.95,8.09013221,15013,-0.224663488,0,0,46.51
,,,,,Trishakti Electronics and Industries Ltd,Trishakti Electronics and Industries Ltd,,TRISHAKT,TRISHAKT,25.82105909,,0.301610572,27.15,8.065179,1018,47.44222941,0,0.587995691,1.47
,,,,,Suraj Industries Ltd,Suraj Industries Ltd,,SURJIND,SURJIND,,,,9.32,8.0618,15516,21.78864865,0,9.396283327,7.04
,,,,,Abhishek Integrations Ltd,Abhishek Integrations Ltd,Construction & Engineering,AILIMITED,AILIMITED,,,,26.75,8.053849875,291,73.21681705,0,,2.35
,,,,,Hiliks Technologies Ltd,Hiliks Technologies Ltd,,HILIKS,HILIKS,7.874775691,,0.202851321,15.85,8.050215,932,33.5425625,9.84445757,-0.098444576,10.09
,,,,,Agio Paper & Industries Ltd,Agio Paper & Industries Ltd,,AGIOPAPER,AGIOPAPER,23.17358321,,0.189150787,4.99,8.0465746,7543,-6.541930569,0,0,0
,,,,,KCD Industries India Ltd,KCD Industries India Ltd,,KCDGROUP,KCDGROUP,,,,40.2,8.04,1692,-114.8571429,0,0,0.12
,,,,,Infronics Systems Ltd,Infronics Systems Ltd,,INFRONICS,INFRONICS,,,,10.13,8.029504993,659,53.53003329,0,0,4.44
,,,,,UTI Sensex Next 50 ETF,UTI Sensex Next 50 ETF,Equity,UTISXN50,UTISXN50,,12.33386302,,49.65,8.01852465,,,,,
,,,,,Gujarat Lease Financing Ltd,Gujarat Lease Financing Ltd,Consumer Finance,GLFL,GLFL,11.65408552,88.24877434,-1.086033072,2.95,8.002101265,28970,-22.86314647,0,0,0.02
,,,,,Tarapur Transformers Ltd,Tarapur Transformers Ltd,Heavy Electrical Equipments,TARAPUR,TARAPUR,,14.9009156,1.197733983,4.1,7.99500451,10004,-0.300225479,43.16130899,0,3.05
,,,,,Parshwanath Corp Ltd,Parshwanath Corp Ltd,,PARSHWANA,PARSHWANA,20.51767419,,-0.04720548,25.45,7.970525165,2444,17.32722862,0,0,1.2
,,,,,Innovative Ideals and Services (India) Ltd,Innovative Ideals and Services (India) Ltd,,INNOVATIVE,INNOVATIVE,,,,7,7.9661183,448,-1.354782024,0,0,4.39
,,,,,Netripples Software Ltd,Netripples Software Ltd,,NETRIPPLES,NETRIPPLES,,-5.080851304,,11.68,7.9621392,1194,796.21392,0,0,10.91
,,,,,KMG Milk Food Ltd,KMG Milk Food Ltd,,KMGMILK,KMGMILK,-6.729036106,,,15,7.9569,1350,39.7845,0,-10,8.4
,,,,,Gowra Leasing and Finance Ltd,Gowra Leasing and Finance Ltd,,GOWRALE,GOWRALE,12.9735241,27.92362532,0.403318317,26.5,7.950795,1588,10.74431757,0,0.063327001,1.76
,,,,,Manraj Housing Finance Ltd,Manraj Housing Finance Ltd,,MANRAJH,MANRAJH,-0.92040203,,,15.85,7.925,630,396.25,0,-0.07,0.29
,,,,,Sumeru Industries Ltd,Sumeru Industries Ltd,,SUMERUIND,SUMERUIND,-2.985523818,,0.18637475,1.1,7.92,5317,792,0.117986111,0,0.32
,,,,,Cranex Ltd,Cranex Ltd,,CRANEX,CRANEX,7.370861987,32.18070801,0.294149037,13.2,7.92,3070,11,0,0,35.89
,,,,,Ambar Protein Industries Ltd,Ambar Protein Industries Ltd,,AMBARPIL,AMBARPIL,,,,13.77,7.91775,1615,2.288367052,0,0,313.77
,,,,,Taylormade Renewables Ltd,Taylormade Renewables Ltd,,TRL,TRL,,,,8.05,7.90900264,87,-4.345605846,0,0.040713098,0.43
,,,,,Garware Synthetics Ltd,Garware Synthetics Ltd,,GARWSYN,GARWSYN,13.06604963,85.84276706,0.102900391,13.6,7.900104,13502,13.62086897,0,0,8.27
,,,,,Kanungo Financiers Ltd,Kanungo Financiers Ltd,,KANUNGO,KANUNGO,,,,17,7.8778,626,-26.25933333,0,0,0.55
,,,,,SMVD Poly Pack Ltd,SMVD Poly Pack Ltd,Packaging,SMVD,SMVD,,27.27284808,0.685765854,15.75,7.820505,415,16.29271875,30,0,68.37
,,,,,Norben Tea and Exports Ltd,Norben Tea and Exports Ltd,Tea & Coffee,NORBTEAEXP,NORBTEAEXP,3.131030648,20.21486767,1.202438723,6.65,7.81375,25391,6.678418803,0,0,7.52
,,,,,Union Quality Plastics Ltd,Union Quality Plastics Ltd,,UNQTYMI,UNQTYMI,-14.06140362,,0.495986843,16.5,7.810275,2323,-32.5428125,0,-1.39600581,16.61
,,,,,Adarsh Plant Protect Ltd,Adarsh Plant Protect Ltd,,ADARSHPL,ADARSHPL,4.260636871,,,7.86,7.790439,4047,35.41108636,0,0,12.64
,,,,,Majestic Research Services and Solutions Ltd,Majestic Research Services and Solutions Ltd,,MRSS,MRSS,-35.11988818,-48.28968828,1.490872248,7.76,7.780176,1256,-0.344713159,8.491551965,23.49469591,0.57
,,,,,AMS Polymers Ltd,AMS Polymers Ltd,,AMS,AMS,13.36034759,,,23.4,7.72785,112,110.3978571,0,0,31.51
,,,,,Thiru Arooran Sugars Ltd,Thiru Arooran Sugars Ltd,Sugar,THIRUSUGAR,THIRUSUGAR,-36.57439683,-23.32230631,0.553103984,6.8,7.69537232,6070,-0.097262036,39.10737772,-3.445961923,402.78
,,,,,Sprayking Agro Equipment Ltd,Sprayking Agro Equipment Ltd,,SPRAYKING,SPRAYKING,2.730877759,,,24.2,7.67810098,44,12.38403384,0,0,20.5
,,,,,Thirdwave Financial Intermediaries Ltd,Thirdwave Financial Intermediaries Ltd,,THIRDFIN,THIRDFIN,28.6407753,,,34.7,7.660372,430,-95.75465,0,0,1.13
,,,,,Umiya Tubes Ltd,Umiya Tubes Ltd,,UMIYA,UMIYA,-24.32513237,-16.27459588,0.16758878,7.65,7.655100255,790,382.7550128,0,-0.0008994,19.78
,,,,,U H Zaveri Ltd,U H Zaveri Ltd,,UHZAVERI,UHZAVERI,,,,12.5,7.6455,131,50.97,0,0,7.02
,,,,,C & C Constructions Ltd,C & C Constructions Ltd,Construction & Engineering,CANDC,CANDC,-34.81972104,-57.71982685,1.720808108,3,7.6335795,16026,1.037171128,25.3911995,0,1162.45
,,,,,Lippi Systems Ltd,Lippi Systems Ltd,,LIPPISYS,LIPPISYS,-8.50538894,2.179314302,-0.240708295,10.9,7.63,4538,-18.16666667,0,0,13.91
,,,,,SK International Export Ltd,SK International Export Ltd,,SKIEL,SKIEL,,,,10.4,7.62523216,74,-4.919504619,0,0.81833574,4.94
,,,,,Shukra Jewellery Ltd,Shukra Jewellery Ltd,,SHUKJEW,SHUKJEW,20.58909506,,,5.61,7.6143408,21398,44.79024,0,0,8.51
,,,,,Marg Techno-Projects Ltd,Marg Techno-Projects Ltd,,MTPL,MTPL,,,,12.68,7.608,757,29.26153846,0,0,3.49
,,,,,Paragon Finance Ltd,Paragon Finance Ltd,,PARAGONF,PARAGONF,18.71955253,5.82955871,0.739494935,17.9,7.6075,1231,26.23275862,0,1.411764706,3.11
,,,,,Accord Synergy Ltd,Accord Synergy Ltd,Telecom Services,ACCORD,ACCORD,,,0.850307136,21.9,7.60368,206,6.975853211,0,0,39.45
,,,,,OTCO International Ltd,OTCO International Ltd,,OTCO,OTCO,14.05972558,,-0.220145783,5.83,7.56041396,1475,18.00098562,0,0,4.26
,,,,,Cindrella Hotels Ltd,Cindrella Hotels Ltd,,CINDHO,CINDHO,2.021836908,,0.718104136,21,7.56,4003,-9.692307692,0,0,2.6
,,,,,Jayatma Enterprises Ltd,Jayatma Enterprises Ltd,,JAYATMA,JAYATMA,4.730724776,,,25.2,7.56,2372,25.2,0,0,0.96
,,,,,O P Chains Ltd,O P Chains Ltd,,OPCHAINS,OPCHAINS,-4.013140349,,,11,7.535,42,83.72222222,0,4.96350365,1.03
,,,,,Synthiko Foils Ltd,Synthiko Foils Ltd,,SYNTHFO,SYNTHFO,18.03348183,,0.180191946,43.3,7.5342,1180,19.31846154,0,2.171206897,26.43
,,,,,Jainex Aamcol Ltd,Jainex Aamcol Ltd,,JAINEX,JAINEX,9.445325583,,,50.25,7.51909845,687,62.65915375,0,0,12.02
,,,,,Sri Lakshmi Saraswathi Textiles (Arni) Ltd,Sri Lakshmi Saraswathi Textiles (Arni) Ltd,,SLSTLQ,SLSTLQ,-2.95591915,,,22.55,7.51535125,3449,-0.67041492,0,0,92.71
,,,,,Cubical Financial Services Ltd,Cubical Financial Services Ltd,,CUBIFIN,CUBIFIN,-14.92232228,,1.382065525,1.15,7.49455,5237,37.47275,0,0,1.31
,,,,,Oasis Securities Ltd,Oasis Securities Ltd,,OASISEC,OASISEC,3.054712584,,0.768866714,40.45,7.48325,737,2.946161417,0,0.164756757,7.75
,,,,,Genus Prime Infra Ltd,Genus Prime Infra Ltd,,GENUSPRIME,GENUSPRIME,1.527357714,45.90525538,1.887198881,5.01,7.47814644,5359,-249.271548,0,0,0.24
,,,,,Shree Karthik Papers Ltd,Shree Karthik Papers Ltd,,SHKARTP,SHKARTP,-7.710396095,-6.418251895,-0.183312877,3.91,7.47201,6299,-5.576126866,0,0,18.83
,,,,,Navketan Merchants Ltd,Navketan Merchants Ltd,,NAVKETAN,NAVKETAN,-23.00513142,76.88712716,-0.416220637,2.07,7.4648547,1556,-149.297094,0,0,0.05
,,,,,Samtex Fashions Ltd,Samtex Fashions Ltd,,SAMTEX,SAMTEX,-40.0835538,9.651351984,0.874681362,1,7.45,7013,-0.930087391,12.01342282,0,0.14
,,,,,Maharashtra Corp Ltd,Maharashtra Corp Ltd,,MAHACORP,MAHACORP,13.6561494,43.48827629,0.583575502,0.55,7.44333315,12523,744.333315,0,0,0.42
,,,,,AKM Lace and Embrotex Ltd,AKM Lace and Embrotex Ltd,,AKM,AKM,,,,24.7,7.44007225,50,-372.0036125,0,0,2.54
,,,,,Continental Securities Ltd,Continental Securities Ltd,,CSL,CSL,21.94350406,,,17.5,7.43855,211,21.253,0,0.632287207,0.82
,,,,,Ahmedabad Steel Craft Ltd,Ahmedabad Steel Craft Ltd,,AHMDSTE,AHMDSTE,-1.873401201,,0.143129079,18.15,7.42698,2733,-35.36657143,0,0.227028348,3.04
,,,,,Mindpool Technologies Ltd,Mindpool Technologies Ltd,Outsourced services,MINDPOOL,MINDPOOL,,,,17.5,7.415625,78,5.010557432,0,0,80.68
,,,,,Crown Tours Ltd,Crown Tours Ltd,,CROWNTOURS,CROWNTOURS,-11.32528011,12.77203164,0.533935649,23.85,7.3935,667,-2.226957831,0,0.183870968,2.25
,,,,,Aryavan Enterprise Ltd,Aryavan Enterprise Ltd,,ARYAVAN,ARYAVAN,0.85482523,-18.64994359,0.758985248,19.2,7.392768,619,-56.86744615,0,0,0.03
,,,,,Ecs Biztech Ltd,Ecs Biztech Ltd,,ECS,ECS,-29.79493114,,-0.256227595,3.59,7.379261873,9440,-2.388110639,0,0.046869268,1.53
,,,,,NIKS Technology Ltd,NIKS Technology Ltd,,NIKSTECH,NIKSTECH,,,,203,7.37296,146,43.37035294,0,,0.38
,,,,,Vardhman Concrete Ltd,Vardhman Concrete Ltd,,VARDHMAN,VARDHMAN,-5.425230111,,,10.29,7.3641414,1686,-20.45594833,6.400371685,0,0.03
,,,,,Vamshi Rubber Ltd,Vamshi Rubber Ltd,,VAMSHIRU,VAMSHIRU,-21.03536385,-18.52338169,0.198911577,17.5,7.3619,3729,-2.619893238,17.77241609,0,58.37
,,,,,United Credit Ltd,United Credit Ltd,,UNITDCR,UNITDCR,-5.710430722,5.57498895,-0.177767994,13.81,7.357723563,2319,8.361049503,0,0,2.78
,,,,,Milestone Global Ltd,Milestone Global Ltd,,MILESTONE,MILESTONE,26.03367761,,,14.66,7.355655,734,-56.58196154,0,0,13.37
,,,,,Span Divergent Ltd,Span Divergent Ltd,,SDL,SDL,-25.40919899,-7.782435568,-0.335808391,13.45,7.346049715,2117,-1.311794592,0,0,9.33
,,,,,Jattashankar Industries Ltd,Jattashankar Industries Ltd,,JATTAINDUS,JATTAINDUS,6.976415849,,0.471291539,16.7,7.326457,3257,12.41772373,0,0.00227941,15.86
,,,,,Universal Office Automation Ltd,Universal Office Automation Ltd,,UNIOFFICE,UNIOFFICE,-3.835830557,70.2601082,0.714322616,5,7.326343,11655,-20.35095278,0,0,0.13
,,,,,Cochin Malabar Estates and Industries Ltd,Cochin Malabar Estates and Industries Ltd,,COCHMAL,COCHMAL,10.56101284,,,41.3,7.31798004,1525,-11.25843083,0,0,0
,,,,,Radaan Media Works India Ltd,Radaan Media Works India Ltd,Movies & TV Serials,RADAAN,RADAAN,-3.933943163,12.39374422,0.750283976,1.35,7.3118079,11348,-0.989419202,23.07910743,0,9.37
,,,,,Dalal Street Investments Ltd,Dalal Street Investments Ltd,,DSINVEST,DSINVEST,13.50388159,-11.72854555,0.924445882,232,7.3097168,1133,48.73144533,0,0,1.39
,,,,,Jinaams Dress Ltd,Jinaams Dress Ltd,,JINAAM,JINAAM,,-107.5588138,,3.28,7.308496,312,16.61021818,10.93271699,0,91.89
,,,,,Beryl Drugs Ltd,Beryl Drugs Ltd,,BERLDRG,BERLDRG,-4.150798777,29.04737418,1.525272209,14.4,7.303248,6624,31.75325217,0,0,14.71
,,,,,Grand Foundry Ltd,Grand Foundry Ltd,Iron & Steel,GFSTEELS,GFSTEELS,,49.82487754,,2.4,7.3032,24346,-52.16571429,0,0,1.07
,,,,,Mahaan Foods Ltd,Mahaan Foods Ltd,,MAHAANF,MAHAANF,15.55403348,28.28894254,0.748255663,20.85,7.2989595,3429,66.35417727,0,0,0.95
,,,,,Southern Latex Ltd,Southern Latex Ltd,,SOUTLAT,SOUTLAT,14.75262114,,-0.19530452,9.77,7.1899384,6860,39.94410222,0,0,0.46
,,,,,Globe Commercials Ltd,Globe Commercials Ltd,,GLCL,GLCL,,,,23.95,7.187395,501,-359.36975,0,0,0.14
,,,,,Aishwarya Technologies and Telecom Ltd,Aishwarya Technologies and Telecom Ltd,,AISHWARYA,AISHWARYA,-9.346404251,19.12290922,0.962718315,3,7.1681826,5516,-1.582380265,0,-2.951258524,11.05
,,,,,TV Vision Ltd,TV Vision Ltd,TV Channels & Broadcasters,TVVISION,TVVISION,-62.85621562,-2.442242419,1.200200833,2.05,7.1636225,11126,-0.135264775,17.50776231,0,68.07
,,,,,Muller and Phipps (India) Ltd,Muller and Phipps (India) Ltd,,MULLER,MULLER,6.283434927,,0.073581177,114.6,7.1625,1810,4.14017341,0,0,5.58
,,,,,Sarup Industries Ltd,Sarup Industries Ltd,,SARUPINDUS,SARUPINDUS,-20.86742662,-3.554561777,0.139254592,22,7.15528,1745,-1.641119266,0,0,10.04
,,,,,Lorenzini Apparels Ltd,Lorenzini Apparels Ltd,,LAL,LAL,,,,7.05,7.14793578,175,89.34919725,0,0.59177924,25.5
,,,,,Uniroyal Marine Exports Ltd,Uniroyal Marine Exports Ltd,,UNRYLMA,UNRYLMA,3.717490494,37.03487335,0.294458038,11.03,7.1468885,16646,-17.01640119,0,-0.123682383,33.81
,,,,,RAP Media Ltd,RAP Media Ltd,,RAP,RAP,7.764073666,17.01333232,0.590562685,12.15,7.145415,4627,-7.683241935,0,0,0.04
,,,,,Continental Seeds and Chemicals Ltd,Continental Seeds and Chemicals Ltd,Seeds,CONTI,CONTI,,,,7.1,7.10199368,300,18.68945705,0,0,95.73
,,,,,Veerhealth Care Ltd,Veerhealth Care Ltd,,VEERHEALTH,VEERHEALTH,44.95593274,18.54939482,0.553525818,10.24,7.100659712,3517,19.19097219,0,0.674335089,11.78
,,,,,Disha Resources Ltd,Disha Resources Ltd,,DRL,DRL,3.389723775,,,9.64,7.052142,2562,8.200165116,0,0,4.39
,,,,,Arihant Tournesol Ltd,Arihant Tournesol Ltd,,ARHNTTO,ARHNTTO,-19.80100702,,,7.1,7.027793,8956,-46.85195333,0,0,0
,,,,,Jhandewalas Foods Ltd,Jhandewalas Foods Ltd,,JFL,JFL,,-41.91586006,0.570067369,6.83,7.007824514,582,-0.295314982,0,0,49.77
,,,,,Sarda Proteins Ltd,Sarda Proteins Ltd,,SRDAPRT,SRDAPRT,55.26111616,,,40.6,7.007154,2672,-350.3577,0,1.64551828,11.44
,,,,,ANS Industries Ltd,ANS Industries Ltd,,ANSINDUS,ANSINDUS,-22.39038999,,,7.56,6.9972336,1106,-2.36393027,0,0,1.85
,,,,,ACE Software Exports Ltd,ACE Software Exports Ltd,,ACESOFT,ACESOFT,1.496331497,9.325166535,0.697869868,14.95,6.9966,3342,-11.28483871,0,0,9.51
,,,,,Jonjua Overseas Ltd,Jonjua Overseas Ltd,,JONJUA,JONJUA,,,,12.19,6.974348811,244,10.25639531,0,-0.001726103,2.1
,,,,,Vidli Restaurants Ltd,Vidli Restaurants Ltd,,VIDLI,VIDLI,-23.1338861,,-1.028227203,16.1,6.9713,171,116.1883333,0,2.193995381,3.03
,,,,,Tokyo Finance Ltd,Tokyo Finance Ltd,,TOKYOFIN,TOKYOFIN,15.85983277,,-0.225121698,10,6.9701,2016,-2.212730159,0,0,0.58
,,,,,Cybele Industries Ltd,Cybele Industries Ltd,,CYBELEIND,CYBELEIND,0,15.28221031,0.631230321,6.5,6.95227,2604,-30.22726087,0,0,19.72
,,,,,Thambbi Modern Spinning Mills Ltd,Thambbi Modern Spinning Mills Ltd,,THAMBBI,THAMBBI,4.849473356,,,12,6.915324,4341,-4.216660976,0,0,2.48
,,,,,Ambassador Intra Holdings Ltd,Ambassador Intra Holdings Ltd,,AIHL,AIHL,,,,33,6.8997522,658,137.995044,0,0,1.51
,,,,,Genomic Valley Biotech Ltd,Genomic Valley Biotech Ltd,,GVBL,GVBL,,,,22.5,6.872625,371,-12.05723684,0,0,0.21
,,,,,Howard Hotels Ltd,Howard Hotels Ltd,,HOWARHO,HOWARHO,1.340886472,11.81354838,0.209869983,7.45,6.84905767,6299,-4.535799781,0,0.341567453,1.73
,,,,,Indo Euro Indchem Ltd,Indo Euro Indchem Ltd,,INDOEURO,INDOEURO,0.538389134,,,7.55,6.8361475,5211,113.9357917,0,0,8.04
,,,,,United Interactive Ltd,United Interactive Ltd,,UNITEDINT,UNITEDINT,16.40796044,,-1.207977811,37.3,6.82963,613,32.52204762,0,0,3.29
,,,,,Regent Enterprises Ltd,Regent Enterprises Ltd,,REGENTRP,REGENTRP,3.471404488,-0.956433314,0.31918351,2.04,6.825094992,4665,-14.2189479,0,0,556.71
,,,,,Triveni Glass Ltd,Triveni Glass Ltd,,TRIVENIGQ,TRIVENIGQ,-24.17903683,0.662698349,1.076885471,5.4,6.81449436,12781,97.34991943,2.438429489,0,0.94
,,,,,S K S Textiles Ltd,S K S Textiles Ltd,Textiles,SKSTEXTILE,SKSTEXTILE,,,0.542042275,20.85,6.795926145,311,-0.101024619,0,0,22.83
,,,,,Pae Ltd,Pae Ltd,Batteries,PAEL,PAEL,-8.971789849,48.66582612,1.282903637,6.5,6.77274,9855,-1.242704587,0,0,1.53
,,,,,Humming Bird Education Ltd,Humming Bird Education Ltd,,HBEL,HBEL,,,,110.4,6.76752,69,-7.123705263,0,0,0.84
,,,,,Sheetal Diamonds Ltd,Sheetal Diamonds Ltd,,SHEETAL,SHEETAL,22.02970417,,0.802153032,13.53,6.765,2162,18.28378378,0,0,22.88
,,,,,Tci Finance Ltd,Tci Finance Ltd,Diversified Financials,TCIFINANCE,TCIFINANCE,-23.88513255,-37.27455494,1.67581706,5.25,6.758058825,9024,-0.869763041,0,0,4.25
,,,,,DQ Entertainment International Ltd,DQ Entertainment International Ltd,Animation,DQE,DQE,-48.64669565,-57.13322567,1.512005657,0.85,6.739055,13363,-0.064212053,74.99964936,0,52.9
,,,,,Upasana Finance Ltd,Upasana Finance Ltd,,UPASAFN,UPASAFN,0,-18.28644138,0.070513054,15.75,6.73785,5417,14.0371875,0,0,0.61
,,,,,Glittek Granites Ltd,Glittek Granites Ltd,,GLITTEKG,GLITTEKG,1.283499412,25.88333875,0.926165002,2.59,6.7234846,8899,-2.168866,0,-0.803947703,14.59
,,,,,Niraj Ispat Industries Ltd,Niraj Ispat Industries Ltd,Textiles,NIRAJISPAT,NIRAJISPAT,,0,0,,6.72,516,19.76470588,0,0,4.05
,,,,,Raghunath International Ltd,Raghunath International Ltd,,RAGHUNAT,RAGHUNAT,52.44492897,,0.885491623,13.42,6.7102684,6656,4.19391775,0,0,2.12
,,,,,Rajasthan Tube Manufacturing Co Ltd,Rajasthan Tube Manufacturing Co Ltd,,RAJTUBE,RAJTUBE,-6.43423645,,,14.88,6.7076064,2278,15.97049143,0,0,42.29
,,,,,Vas Infrastructure Ltd (cn),Vas Infrastructure Ltd (cn),,VASINFRA,VASINFRA,-19.70166121,10.98691774,-0.036320903,4.43,6.7023242,2545,-0.196031711,0,0,
,,,,,Tamil Nadu Steel Tubes Ltd,Tamil Nadu Steel Tubes Ltd,,TNSTLTU,TNSTLTU,-25.00495695,,,13,6.66224,13977,-9.943641791,0,0,52.34
